Sensor,Set,Constante_Calibracion_K_old,Error_K_old,N_Paths_old,Constante_Calibracion_K_new,Error_K_new,N_Paths_new,Diff_K,Diff_mK,Abs_Diff_mK,Error_old_mK,Error_new_mK,Error_improvement_%
49257,25.0,-0.0392857754010305,0.001150473496219,4,-0.04060511133208,0.0003071083772438,2,-0.0013193359310494993,-1.3193359310494992,1.3193359310494992,1.1504734962190002,0.3071083772438,73.30591462966306
48905,13.0,0.408269076916419,0.1189836366298138,4,0.406994091720097,0.0003067650488129,2,-0.0012749851963220205,-1.2749851963220205,1.2749851963220205,118.9836366298138,0.30676504881289995,99.74217879239369
48749,7.0,-0.0230054627318096,0.0004463108052389,4,-0.0242391230861695,0.0002190340046028,4,-0.0012336603543599,-1.2336603543599,1.2336603543599,0.4463108052389,0.2190340046028,50.92343675489638
48672,5.0,-0.0823681289092224,0.0003730892492583,4,-0.0836006688092436,0.0002505805735175,4,-0.0012325399000212012,-1.2325399000212012,1.2325399000212012,0.3730892492583,0.2505805735175,32.83629211625549
48495,5.0,0.0133349052320227,0.0003505602233504,4,0.0121183400273373,0.000258600699633,4,-0.0012165652046853999,-1.2165652046853999,1.2165652046853999,0.3505602233504,0.25860069963300003,26.232161435349866
55203,33.0,0.4674533421253706,0.000675625053246,4,0.4686524278234978,0.0002526625860175,3,0.0011990856981272113,1.1990856981272113,1.1990856981272113,0.675625053246,0.2526625860175,62.60313545159437
54871,33.0,0.4000856059246794,0.0005348524850262,4,0.4012624019581745,0.0002523161235561,3,0.0011767960334950756,1.1767960334950756,1.1767960334950756,0.5348524850262,0.2523161235561,52.82510026222648
48203,3.0,-0.0846690510222992,0.0004263063182232,4,-0.085837640292519,0.0003159301968788,2,-0.0011685892702198025,-1.1685892702198024,1.1685892702198024,0.42630631822320003,0.31593019687880003,25.89127034392455
48482,4.0,-0.0180206382208909,0.0005264680830075,4,-0.0191732370654093,0.0002632645966372,3,-0.0011525988445183974,-1.1525988445183974,1.1525988445183974,0.5264680830074999,0.26326459663720003,49.99419620401763
49176,19.0,-0.0024352209609266,0.001128893727828,4,-0.0035825966550941,0.000418548315964,1,-0.0011473756941675,-1.1473756941675,1.1473756941675,1.128893727828,0.418548315964,62.924028573593894
48486,4.0,0.0377289937104049,0.0004337465516436,4,0.0366150391650756,0.0002698569067093,3,-0.001113954545329296,-1.113954545329296,1.113954545329296,0.4337465516436,0.2698569067093,37.78465657266239
49129,18.0,-0.0655921985318231,0.0013111891701789,4,-0.0667059946491671,0.0002680950414149,4,-0.0011137961173439959,-1.1137961173439959,1.1137961173439959,1.3111891701789,0.2680950414149,79.55329043952362
48489,4.0,0.0088254615674601,0.0002965027019064,4,0.0077239827525618,0.0002705456600475,3,-0.0011014788148982994,-1.1014788148982995,1.1014788148982995,0.2965027019064,0.2705456600475,8.754403144391617
48481,4.0,-0.0582533774924466,0.0005351037731095,4,-0.0593434564278219,0.0002611013284258,3,-0.0010900789353752993,-1.0900789353752993,1.0900789353752993,0.5351037731095,0.2611013284258,51.20547797513475
48487,4.0,-0.0730597517364312,0.0003908717465578,4,-0.0741283248753654,0.0002672476223606,3,-0.0010685731389342007,-1.0685731389342008,1.0685731389342008,0.3908717465578,0.26724762236059996,31.627797426110245
49229,23.0,0.0196372711275977,0.0012562585949274,4,0.0185942620476405,0.0002574397396332,3,-0.0010430090799572016,-1.0430090799572016,1.0430090799572016,1.2562585949273999,0.2574397396332,79.50742461204194
49106,16.0,0.414737863974128,0.0022096486868964,4,0.4157799909694218,0.0004937240061809,1,0.001042126995293824,1.042126995293824,1.042126995293824,2.2096486868964,0.49372400618090007,77.65599531234223
55172,30.0,0.4693053225831981,0.0009976005175481,4,0.4703419485806269,0.0002875877110683,3,0.001036625997428764,1.036625997428764,1.036625997428764,0.9976005175481001,0.2875877110683,71.17205674921537
49230,23.0,-0.0852403589430833,0.0013260713406881,4,-0.0862680045611837,0.0002693198598951,3,-0.0010276456181004118,-1.0276456181004119,1.0276456181004119,1.3260713406881,0.26931985989510004,79.69039435273899
55175,30.0,0.5013071197650685,0.0009898278878741,4,0.5023252591612903,0.0002933328510959,3,0.0010181393962218621,1.0181393962218621,1.0181393962218621,0.9898278878740999,0.2933328510959,70.3652670641656
49238,24.0,-0.0492405828604024,0.0014029339096566,4,-0.0502549114673798,0.0003078714557044,2,-0.0010143286069774007,-1.0143286069774007,1.0143286069774007,1.4029339096565998,0.3078714557044,78.05517041214304
48750,7.0,-0.004680805496427,0.0006141717975034,4,-0.0056780268394572,0.0002225197563544,4,-0.0009972213430302001,-0.9972213430302002,0.9972213430302002,0.6141717975034,0.2225197563544,63.76913475041677
55227,33.0,0.3896863527949563,0.0010937189409147,4,0.3906803615495487,0.0002905412660698,2,0.0009940087545924348,0.9940087545924348,0.9940087545924348,1.0937189409147,0.29054126606979996,73.43547275255065
49101,16.0,-0.052668865280773,0.001215585807385,4,-0.0536628686633135,0.0002350970952131,3,-0.0009940033825404995,-0.9940033825404995,0.9940033825404995,1.2155858073849999,0.2350970952131,80.65976965304925
55050,36.0,0.4985490414120139,0.0016116249660587,4,0.4975623089233456,0.0003188975473641,2,-0.0009867324886683182,-0.9867324886683182,0.9867324886683182,1.6116249660586999,0.31889754736410003,80.21267018815314
54933,30.0,0.4625086033870436,0.000920629903891,4,0.4634910815398211,0.0002893733176975,3,0.0009824781527775217,0.9824781527775217,0.9824781527775217,0.920629903891,0.28937331769749997,68.56789938340293
48494,5.0,-0.0114880330059384,0.0004683840026292,4,-0.0124686477908238,0.000257934046542,4,-0.0009806147848853992,-0.9806147848853992,0.9806147848853992,0.4683840026292,0.257934046542,44.93107256137534
54927,30.0,0.5229835405946393,0.0008871118265266,4,0.5239635541312216,0.0002931023486835,3,0.0009800135365823914,0.9800135365823914,0.9800135365823914,0.8871118265266,0.2931023486835,66.95993222961376
48492,5.0,-0.0201214972163004,0.0003799624201771,4,-0.0210992507755006,0.0002303786713644,4,-0.0009777535592002014,-0.9777535592002013,0.9777535592002013,0.3799624201771,0.2303786713644,39.36803769777527
48731,6.0,-0.0330122480500639,0.0008983040640122,4,-0.0320840199133851,0.0004497170216265,1,0.0009282281366787964,0.9282281366787964,0.9282281366787964,0.8983040640122,0.4497170216265,49.937104857582796
49232,23.0,-0.0279930218943584,0.0013857022498599,4,-0.0289197102834952,0.0002751838791956,3,-0.0009266883891368011,-0.9266883891368011,0.9266883891368011,1.3857022498599,0.2751838791956,80.14119705561407
48752,7.0,-0.0888010049870495,0.0006275927973431,4,-0.0897113973641876,0.0002247716393271,4,-0.0009103923771380945,-0.9103923771380945,0.9103923771380945,0.6275927973431,0.22477163932709998,64.18511488999465
49234,23.0,-0.0437062609002039,0.001651657756957,4,-0.0446133842358889,0.0002662217346024,3,-0.0009071233356849964,-0.9071233356849964,0.9071233356849964,1.6516577569570001,0.2662217346024,83.88154365024843
49228,23.0,-0.056771470320152,0.0014098606817569,4,-0.0576268464810639,0.0002620986199816,3,-0.0008553761609118998,-0.8553761609118998,0.8553761609118998,1.4098606817569,0.2620986199816,81.40960852564628
49231,23.0,-0.0624791892405704,0.0014513482419835,4,-0.0633324044817766,0.000271519873426,3,-0.0008532152412061983,-0.8532152412061983,0.8532152412061983,1.4513482419835,0.271519873426,81.29188670426028
49112,16.0,0.4956053788456184,0.0022259244203065,4,0.4947596820459904,0.000316579910773,2,-0.0008456967996279818,-0.8456967996279818,0.8456967996279818,2.2259244203065,0.31657991077299996,85.77759838182608
48748,7.0,-0.0065047461797437,0.0005518351457062,4,-0.0073455210605681,0.0002075394967226,4,-0.0008407748808244003,-0.8407748808244002,0.8407748808244002,0.5518351457062,0.2075394967226,62.39103320304012
49204,22.0,-0.0618209567755081,0.0012666325982722,4,-0.0626398649757477,0.0003198305121425,2,-0.0008189082002395959,-0.8189082002395959,0.8189082002395959,1.2666325982722,0.3198305121425,74.74954358676878
49133,18.0,0.0294945420039957,0.0016022901716195,4,0.0287253871671237,0.0002610600969279,4,-0.0007691548368720033,-0.7691548368720034,0.7691548368720034,1.6022901716195,0.2610600969279,83.70706495290825
48493,5.0,-0.0757858402825469,0.0006198906186837,4,-0.0765496625590668,0.0002458077459871,4,-0.0007638222765199015,-0.7638222765199015,0.7638222765199015,0.6198906186837,0.2458077459871,60.346593644366195
49127,18.0,0.4406413411049891,0.0016161454413471,4,0.4399218147555672,0.0002457719835466,4,-0.0007195263494219062,-0.7195263494219062,0.7195263494219062,1.6161454413471,0.24577198354660001,84.79270632092725
49119,17.0,0.4365628506239182,0.0010933534282952,4,0.4358547568582592,0.0004207866261004,2,-0.0007080937656590014,-0.7080937656590014,0.7080937656590014,1.0933534282952,0.4207866261004,61.51412569707608
49111,16.0,-0.0251783014265111,0.0012815326043343,4,-0.0258569806742519,0.0002780034736888,3,-0.0006786792477407981,-0.6786792477407981,0.6786792477407981,1.2815326043343,0.2780034736888,78.30695272609076
48674,5.0,-0.0357708181019325,0.0003965164940756,4,-0.0364369101545175,0.0002520001483972,4,-0.0006660920525849989,-0.6660920525849989,0.6660920525849989,0.3965164940756,0.25200014839720003,36.446490332088544
55254,30.0,0.5559378498893628,0.0012561791586547,4,0.5565946935922904,0.0002758985539212,3,0.0006568437029276231,0.6568437029276231,0.6568437029276231,1.2561791586547,0.2758985539212,78.03668752022026
49123,17.0,-0.0418864501681375,0.0010931155562392,4,-0.0412486009479018,0.0004225619228701,2,0.0006378492202357006,0.6378492202357006,0.6378492202357006,1.0931155562392,0.4225619228701,61.3433437610293
49118,17.0,0.4096505658667361,0.0014194035722507,4,0.4090213450650504,0.0002983873952818,4,-0.0006292208016857037,-0.6292208016857037,0.6292208016857037,1.4194035722507001,0.2983873952818,78.97797348722622
48673,5.0,-0.0590030456425986,0.0006549828522376,4,-0.0596179129196727,0.0003776767656583,2,-0.0006148672770740979,-0.6148672770740979,0.6148672770740979,0.6549828522376,0.3776767656583,42.33791550907734
49102,16.0,-0.0719256415127913,0.0012445114940358,4,-0.0725365155899312,0.0002506928652986,3,-0.0006108740771399029,-0.6108740771399029,0.6108740771399029,1.2445114940358,0.25069286529859997,79.85612294462356
49116,17.0,0.4313416854638663,0.0009966842762941,4,0.4307481048094479,0.0002891957648665,4,-0.0005935806544183908,-0.5935806544183908,0.5935806544183908,0.9966842762941001,0.2891957648665,70.9842151878029
49130,18.0,-0.0709933739731648,0.0012985306284653,4,-0.0715832105329063,0.0002592357634665,4,-0.0005898365597414995,-0.5898365597414995,0.5898365597414995,1.2985306284653,0.2592357634665,80.03622265168408
48675,5.0,-0.0412395240084278,0.0004483078025542,4,-0.0418136717115314,0.0002512722365915,4,-0.0005741477031036002,-0.5741477031036002,0.5741477031036002,0.4483078025542,0.2512722365915,43.95095620466668
49172,19.0,-0.0208608489545073,0.001116531224003,4,-0.0203098117858214,0.0002698716516033,3,0.0005510371686858993,0.5510371686858994,0.5510371686858994,1.116531224003,0.2698716516033,75.82945771675304
48839,7.0,-0.0408498409319811,0.0006073680674921,4,-0.0403017262354183,0.0003166593416118,2,0.0005481146965628028,0.5481146965628028,0.5481146965628028,0.6073680674920999,0.3166593416118,47.86368290329673
49175,19.0,-0.0468254875350678,0.0011033664529097,4,-0.046284590080307,0.0002663150588249,3,0.0005408974547608039,0.5408974547608039,0.5408974547608039,1.1033664529096998,0.26631505882490003,75.86340801620372
49178,19.0,-0.0570229406744882,0.0010698058530512,4,-0.056483431608,0.0002613925948961,3,0.0005395090664882043,0.5395090664882043,0.5395090664882043,1.0698058530512,0.2613925948961,75.56635214225268
49121,17.0,0.3386307534055712,0.0009981307935885,4,0.3380952847496959,0.0002817109338314,4,-0.0005354686558752819,-0.5354686558752819,0.5354686558752819,0.9981307935885001,0.2817109338314,71.77615041626086
49170,19.0,0.0349005419447394,0.0010754102386007,4,0.0354347382850011,0.0002599343931167,3,0.0005341963402617014,0.5341963402617014,0.5341963402617014,1.0754102386006998,0.2599343931167,75.82928041907793
49171,19.0,-0.0852807452338099,0.0011251686517833,4,-0.084747582755067,0.0002616059744762,3,0.0005331624787428962,0.5331624787428962,0.5331624787428962,1.1251686517833,0.26160597447620004,76.74962112910131
49168,19.0,-0.0459359620167161,0.001074436491592,4,-0.0454053865087015,0.0002571262822162,3,0.000530575508014601,0.5305755080146011,0.5305755080146011,1.074436491592,0.2571262822162,76.0687314486858
49177,19.0,-0.0138964507470118,0.0010699809374849,4,-0.0133716451113268,0.0002625925537218,3,0.0005248056356850009,0.5248056356850008,0.5248056356850008,1.0699809374848999,0.2625925537218,75.45820261629606
48484,4.0,-0.0004941960924948,0.000586874419176,4,-0.0010171068727979,0.0003314258598398,2,-0.0005229107803030999,-0.5229107803030999,0.5229107803030999,0.586874419176,0.3314258598398,43.52695414716868
49174,19.0,-0.0388188712678456,0.001156201394584,4,-0.0383055809660467,0.0002696425963855,3,0.000513290301798898,0.5132903017988979,0.5132903017988979,1.156201394584,0.26964259638550003,76.67857886622622
49173,19.0,-0.0440594976425477,0.0011328952842913,4,-0.0435626600320623,0.0002700405695205,3,0.0004968376104853983,0.4968376104853983,0.4968376104853983,1.1328952842913,0.27004056952050004,76.16367785576686
49126,18.0,0.4473049146675145,0.001782411496785,4,0.4468656247105799,0.0003459075654042,2,-0.0004392899569345965,-0.4392899569345965,0.4392899569345965,1.782411496785,0.3459075654042,80.5932824138463
49227,23.0,-0.0575172131642227,0.0016944127480783,4,-0.0570940200992637,0.0004807166498035,1,0.0004231930649590057,0.4231930649590057,0.4231930649590057,1.6944127480783,0.48071664980350004,71.62930635710221
48061,3.0,-0.0446470826839422,0.000496060571757,4,-0.0450154528460829,0.0001955139648524,4,-0.00036837016214070345,-0.36837016214070345,0.36837016214070345,0.496060571757,0.19551396485240002,60.58667509898884
48062,3.0,-0.0344546803621947,0.0005123763063118,4,-0.0348191047532901,0.0001992475118704,4,-0.0003644243910954012,-0.3644243910954012,0.3644243910954012,0.5123763063118,0.1992475118704,61.113051205542966
48204,3.0,-0.0527032148379188,0.0006061338768584,4,-0.0530629482767368,0.000203404284066,4,-0.0003597334388179968,-0.3597334388179968,0.3597334388179968,0.6061338768584,0.203404284066,66.44235014214233
48798,5.0,-0.0438184275916791,0.0005684945412331,4,-0.0441013329390906,0.0002549291530629,4,-0.00028290534741149537,-0.28290534741149537,0.28290534741149537,0.5684945412331001,0.25492915306290004,55.157150232270865
49131,18.0,-0.0451166858729417,0.0017884975311422,4,-0.0448349163562748,0.0003318701356828,2,0.00028176951666690486,0.28176951666690486,0.28176951666690486,1.7884975311422,0.3318701356828,81.44419380490531
48063,3.0,-0.0451990825944491,0.0005193185039041,4,-0.0454802992816424,0.0002027135164829,4,-0.0002812166871932961,-0.2812166871932961,0.2812166871932961,0.5193185039041001,0.2027135164829,60.96547398967049
48060,3.0,-0.0111415322294807,0.0004766022425494,4,-0.0114118732914878,0.0001817634244567,4,-0.0002703410620071012,-0.2703410620071012,0.2703410620071012,0.47660224254940003,0.1817634244567,61.862658579945695
48730,6.0,-0.051396714055702,0.0007094404992206,4,-0.0511313279291937,0.000269050011585,3,0.00026538612650830323,0.26538612650830323,0.26538612650830323,0.7094404992205999,0.269050011585,62.07574674964545
49105,16.0,0.3765967527495926,0.0014739487160664,4,0.376336730985609,0.0002747089675383,3,-0.0002600217639835978,-0.2600217639835978,0.2600217639835978,1.4739487160664,0.2747089675383,81.36237953573925
48476,3.0,-0.0952297271873881,0.0006759552566037,4,-0.0954822423616032,0.0002055063987833,4,-0.0002525151742150955,-0.2525151742150955,0.2525151742150955,0.6759552566037,0.2055063987833,69.597632864658
49104,16.0,0.4050194309990703,0.0014069742828366,4,0.4047732239962829,0.0002702763034418,3,-0.0002462070027873797,-0.24620700278737973,0.24620700278737973,1.4069742828365999,0.27027630344180004,80.79024565417812
49109,16.0,0.4334197541096515,0.0013109372829436,4,0.433665151699246,0.0002979879778411,3,0.0002453975895945204,0.2453975895945204,0.2453975895945204,1.3109372829436001,0.29798797784110004,77.26908970259868
55096,27.0,0.4091021339421085,0.0074322104278574,4,0.4088603831359,0.0002544923948117,3,-0.0002417508062084739,-0.2417508062084739,0.2417508062084739,7.432210427857401,0.2544923948117,96.57581822686542
49103,16.0,0.4428436551734896,0.0013051308432206,4,0.4430709751487436,0.0002557486928993,3,0.00022731997525399228,0.22731997525399228,0.22731997525399228,1.3051308432206,0.25574869289929997,80.40436372891142
48727,6.0,-0.0312913037576712,0.0003468943618127,4,-0.031509392727225,0.0002627113126008,3,-0.00021808896955379659,-0.21808896955379659,0.21808896955379659,0.3468943618127,0.2627113126008,24.26763259339259
48799,5.0,-0.0088442672015405,0.0007427732715801,4,-0.0090620550263247,0.0002495498271615,4,-0.0002177878247841998,-0.2177878247841998,0.2177878247841998,0.7427732715801,0.2495498271615,66.4029608078609
48477,3.0,-0.0946568407249939,0.0006085764709027,4,-0.0948741768606535,0.0002018548807574,4,-0.0002173361356595932,-0.2173361356595932,0.2173361356595932,0.6085764709027,0.2018548807574,66.83163243922507
55248,30.0,0.4805340493635204,0.001472412471641,4,0.4807422758863461,0.0002927366888955,3,0.0002082265228257052,0.2082265228257052,0.2082265228257052,1.4724124716409999,0.2927366888955,80.1185676884925
49113,17.0,0.3608159052126128,0.0012145544343986,4,0.3606184579167849,0.0002460842755814,4,-0.00019744729582793497,-0.19744729582793497,0.19744729582793497,1.2145544343986001,0.24608427558140003,79.73871992791732
48479,3.0,-0.0774559736469268,0.0004698338803974,4,-0.0772641491474719,0.0002653190193579,2,0.0001918244994549012,0.1918244994549012,0.1918244994549012,0.46983388039740004,0.26531901935790003,43.52918543603433
48726,6.0,-0.0246317766443458,0.0003450119074324,4,-0.0248235078272332,0.0002492685139765,3,-0.0001917311828874002,-0.1917311828874002,0.1917311828874002,0.3450119074324,0.24926851397650002,27.750750450449164
49184,20.0,-0.0464054377023736,0.0011598504159877,4,-0.0462143106150611,0.0002351060687909,4,0.00019112708731249678,0.19112708731249678,0.19112708731249678,1.1598504159877001,0.23510606879089999,79.72962154859518
48747,6.0,-0.0514401479307613,0.0009286054512515,4,-0.0512528810426845,0.0003377303427683,2,0.00018726688807679803,0.18726688807679803,0.18726688807679803,0.9286054512515001,0.33773034276830005,63.630372585780734
48800,5.0,-0.0545543119016444,0.0006286496228883,4,-0.0547408370423282,0.0003379163988099,2,-0.00018652514068379783,-0.18652514068379783,0.18652514068379783,0.6286496228883,0.3379163988099,46.24725976015708
49125,18.0,0.4010620696919394,0.0013330526754944,4,0.4008825899402196,0.0002122814993176,4,-0.00017947975171983543,-0.17947975171983543,0.17947975171983543,1.3330526754943999,0.2122814993176,84.07553555684741
48728,6.0,-0.0257167457185666,0.0005158507826133,4,-0.0255391003563608,0.0002680661856706,3,0.00017764536220580066,0.17764536220580066,0.17764536220580066,0.5158507826133,0.26806618567060003,48.03416129126009
48837,7.0,-0.0360751313280433,0.0007744750204926,4,-0.0359106438912669,0.0002290703709338,4,0.00016448743677639766,0.16448743677639766,0.16448743677639766,0.7744750204926,0.2290703709338,70.42249719195576
49115,17.0,0.3724826806166685,0.001090432461853,4,0.3726462036368402,0.000274555865199,4,0.0001635230201716964,0.1635230201716964,0.1635230201716964,1.090432461853,0.274555865199,74.82137823259222
49114,17.0,0.4792996888692042,0.0010911006924361,4,0.4791377390372527,0.0002663483027465,4,-0.00016194983195150225,-0.16194983195150225,0.16194983195150225,1.0911006924361,0.26634830274649995,75.58902632974926
49122,17.0,-0.0534096175900094,0.0010013777445574,4,-0.0535698485125958,0.0002795686441954,4,-0.00016023092258640043,-0.16023092258640043,0.16023092258640043,1.0013777445574,0.2795686441954,72.08160000410567
48755,7.0,0.0138714935334453,0.0007359107286121,4,0.0137279390938797,0.0002258342779871,4,-0.0001435544395655998,-0.1435544395655998,0.1435544395655998,0.7359107286121,0.2258342779871,69.31227264303988
48840,8.0,-0.0472351124261064,0.000768324525442,4,-0.0471018288142768,0.0002153627774556,4,0.00013328361182960574,0.13328361182960574,0.13328361182960574,0.768324525442,0.2153627774556,71.96981609669344
49183,20.0,-0.029879907730706,0.0012238283235216,4,-0.0297511789174025,0.0002356664292523,4,0.00012872881330349903,0.12872881330349903,0.12872881330349903,1.2238283235216,0.2356664292523,80.7435058722809
49185,20.0,-0.035533651858712,0.0011103152392143,4,-0.0354081325923486,0.0002354486484015,4,0.00012551926636339417,0.12551926636339417,0.12551926636339417,1.1103152392143,0.2354486484015,78.79443242010151
49120,17.0,0.4115176770532813,0.0014843110410846,4,0.4116412196264283,0.0002940398854727,4,0.00012354257314700634,0.12354257314700634,0.12354257314700634,1.4843110410846,0.2940398854727,80.19014361990851
49110,16.0,0.3884864217713593,0.0013679371426609,4,0.3883648685853405,0.0002857310913424,3,-0.00012155318601880793,-0.12155318601880793,0.12155318601880793,1.3679371426609002,0.2857310913424,79.11226456015382
48842,8.0,-0.0854771946145419,0.0007843134156548,4,-0.0853565611244518,0.000232520735456,4,0.00012063349009010238,0.12063349009010238,0.12063349009010238,0.7843134156548,0.232520735456,70.35359451784012
49188,20.0,-0.0618010363793593,0.0011354297840631,4,-0.0616815435928356,0.000235516520545,4,0.00011949278652369916,0.11949278652369916,0.11949278652369916,1.1354297840630998,0.235516520545,79.25750021263212
49182,20.0,-0.0287334826773496,0.0011115892526602,4,-0.0286207897964524,0.0002340261640158,4,0.00011269288089719998,0.11269288089719998,0.11269288089719998,1.1115892526601998,0.23402616401579998,78.94670504813354
48732,6.0,-0.0380850912708107,0.0003798328301935,4,-0.0381862203288304,0.0002700595958806,3,-0.00010112905801969857,-0.10112905801969857,0.10112905801969857,0.3798328301935,0.27005959588059997,28.900407123043514
48838,7.0,-0.00154749302534,0.000734155147187,4,-0.0014484444853165,0.0002299293412205,4,9.90485400234999e-05,0.09904854002349989,0.09904854002349989,0.734155147187,0.2299293412205,68.681096618133
49132,18.0,-0.0240658687793679,0.0013074475588745,4,-0.023971241791875,0.0002498641735953,4,9.462698749290038e-05,0.09462698749290038,0.09462698749290038,1.3074475588745,0.2498641735953,80.88916286551542
49189,20.0,0.038151819243055,0.0011381847042465,4,0.0380615443344849,0.0002365821506679,4,-9.02749085701024e-05,-0.0902749085701024,0.0902749085701024,1.1381847042465,0.2365821506679,79.21408100238688
48843,8.0,-0.0471101487931367,0.0007463202914104,4,-0.0470252346723229,0.0002328731196887,4,8.491412081380184e-05,0.08491412081380184,0.08491412081380184,0.7463202914104,0.2328731196887,68.79716090143883
49187,20.0,-0.0178884855432099,0.0010881395117018,4,-0.0178105582952225,0.000237495579396,4,7.792724798739992e-05,0.07792724798739992,0.07792724798739992,1.0881395117018,0.23749557939600002,78.17416086430242
48845,8.0,-0.0212487161710728,0.0007138635060489,4,-0.0211799135683463,0.0003269282004119,2,6.88026027265004e-05,0.0688026027265004,0.0688026027265004,0.7138635060488999,0.3269282004119,54.20298171265456
48202,3.0,-0.1120772569897075,0.0007260516117189,4,-0.1121391039479847,0.0002016867302183,4,-6.1846958277198e-05,-0.061846958277197994,0.061846958277197994,0.7260516117189001,0.2016867302183,72.22143344041146
48734,6.0,-0.0468532716936885,0.0004591393409858,4,-0.0467919951260255,0.0002700227945719,3,6.127656766299894e-05,0.06127656766299894,0.06127656766299894,0.4591393409858,0.2700227945719,41.189357899032416
48849,8.0,0.012109158906294,0.0006959186792794,4,0.0121558321508517,0.0002361532583545,4,4.667324455769929e-05,0.04667324455769929,0.04667324455769929,0.6959186792794,0.2361532583545,66.06596928839032
48735,6.0,-0.0494356361882901,0.0004186983157913,4,-0.0494725121922693,0.0002717265833323,3,-3.687600397920404e-05,-0.03687600397920404,0.03687600397920404,0.4186983157913,0.27172658333230004,35.10205962525485
48844,8.0,-0.0515034451103321,0.0007311430876343,4,-0.0515387938669998,0.0002331804598575,4,-3.534875666769827e-05,-0.03534875666769827,0.03534875666769827,0.7311430876342999,0.2331804598575,68.1074110114365
48851,8.0,0.0221939645777007,0.0007236167591165,4,0.0222270754870004,0.000337275110707,2,3.31109092997009e-05,0.0331109092997009,0.0331109092997009,0.7236167591164999,0.337275110707,53.39036769701187
48846,8.0,-0.0191907699054852,0.0007666646737059,4,-0.0191643269127232,0.0002374825570491,4,2.644299276199913e-05,0.02644299276199913,0.02644299276199913,0.7666646737059,0.2374825570491,69.02393377522431
49179,20.0,-0.0115038031691584,0.0010999578670754,4,-0.0115214999222363,0.00021595208229,4,-1.7696753077899724e-05,-0.017696753077899724,0.017696753077899724,1.0999578670754,0.21595208229,80.36724053220513
48850,8.0,-0.0632127804237737,0.0008143354847226,4,-0.0632004846324834,0.000235974876966,4,1.2295791290306557e-05,0.012295791290306557,0.012295791290306557,0.8143354847226,0.235974876966,71.02240030146987
48847,8.0,-0.0463850698084229,0.0007264511261364,4,-0.0463966057926798,0.0002411064757219,4,-1.1535984256898224e-05,-0.011535984256898224,0.011535984256898224,0.7264511261364,0.2411064757219,66.81036520595478
49190,20.0,-0.0215241027975292,0.0011276715810357,4,-0.0215279078697636,0.0002347268691213,4,-3.805072234401574e-06,-0.003805072234401574,0.003805072234401574,1.1276715810357,0.2347268691213,79.18482002484117
48729,6.0,0.1817030804149489,0.0004852203846619,4,0.1817060285080594,0.000268265578722,3,2.9480931104941543e-06,0.0029480931104941543,0.0029480931104941543,0.4852203846619,0.268265578722,44.71263219723825
49180,20.0,-0.0627471307503112,0.0010790786398619,4,-0.0627485414687539,0.000228046728855,4,-1.410718442701464e-06,-0.001410718442701464,0.001410718442701464,1.0790786398619001,0.22804672885500002,78.86653294479211
