"Category","Values"
1689760649000,76.60010528564453
1689760668000,76.59955596923828
1689760672000,76.5989990234375
1689760675000,76.59955596923828
1689760685000,76.5989990234375
1689760688000,76.59955596923828
1689760702000,76.5989990234375
1689760721000,76.59955596923828
1689760731000,76.59844970703125
1689760735000,76.5998306274414
1689760741000,76.5989990234375
1689760745000,76.59955596923828
1689760751000,76.59872436523438
1689760755000,76.5998306274414
1689760758000,76.59928131103516
1689760761000,76.59844970703125
1689760764000,76.5989990234375
1689760774000,76.59844970703125
1689760778000,76.5989990234375